"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY"
2015,2,2,1,"OO",6232,"N744SK","JAC","DEN",1732,1815,43,43,1858,94,109,52,406,1950,14,1906,2004,58,0,0,"",15,0,0,34,9
2015,7,28,2,"UA",1402,"N16713","ATL","DEN",1641,1647,6,51,1738,199,215,156,1199,1814,8,1800,1822,22,0,0,"",16,0,0,0,6
2015,2,20,5,"F9",578,"N947FR","SLC","DEN",1610,1638,28,10,1648,78,97,69,391,1757,18,1728,1815,47,0,0,"",21,0,0,26,0
2015,10,11,7,"AA",856,"N124US","14027","11057",1655,1646,-9,10,1656,113,111,87,590,1823,14,1848,1837,-11,0,0,"",NA,NA,NA,NA,NA
2015,6,3,3,"WN",1986,"N486WN","PHX","SLC",700,656,-4,10,706,95,77,64,507,910,3,935,913,-22,0,0,"",NA,NA,NA,NA,NA
2015,8,14,5,"OO",2977,"N907SW","SBP","PHX",1610,1600,-10,9,1609,103,96,82,509,1731,5,1753,1736,-17,0,0,"",NA,NA,NA,NA,NA
2015,11,4,3,"WN",2097,"N752SW","PHX","SMF",655,650,-5,11,701,125,118,100,647,741,7,800,748,-12,0,0,"",NA,NA,NA,NA,NA
2015,10,31,6,"MQ",3166,"N630MQ","11111","11298",1426,1412,-14,9,1421,109,104,86,489,1547,9,1615,1556,-19,0,0,"",NA,NA,NA,NA,NA
2015,5,28,4,"OO",4529,"N8903A","GRR","MSP",1307,1304,-3,17,1321,91,91,68,408,1329,6,1338,1335,-3,0,0,"",NA,NA,NA,NA,NA
2015,1,5,1,"MQ",3493,"N633MQ","BHM","MIA",1545,1542,-3,8,1550,117,105,92,661,1822,5,1842,1827,-15,0,0,"",NA,NA,NA,NA,NA
2015,7,30,4,"AA",391,"N024AA","DFW","MFE",850,855,5,12,907,94,83,67,469,1014,4,1024,1018,-6,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"AA",332,"N520AA","RDU","ORD",1457,1454,-3,11,1505,130,115,91,646,1536,13,1607,1549,-18,0,0,"",NA,NA,NA,NA,NA
2015,8,21,5,"DL",1346,"N975DL","CAK","ATL",1632,1627,-5,12,1639,111,93,76,528,1755,5,1823,1800,-23,0,0,"",NA,NA,NA,NA,NA
2015,7,10,5,"EV",4170,"N34110","MKE","EWR",1605,1750,105,8,1758,134,127,107,725,2045,12,1919,2057,98,0,0,"",98,0,0,0,0
2015,4,25,6,"DL",2132,"N907DE","ATL","SAT",940,948,8,12,1000,159,147,131,874,1111,4,1119,1115,-4,0,0,"",NA,NA,NA,NA,NA
2015,4,15,3,"MQ",3390,"N505MQ","DTW","LGA",1441,1538,57,14,1552,101,106,78,502,1710,14,1622,1724,62,0,0,"",5,0,57,0,0
2015,7,13,1,"AA",2379,"N5CPAA","MIA","STT",1900,2058,118,16,2114,164,155,136,1107,2330,3,2144,2333,109,0,0,"",0,0,109,0,0
2015,3,11,3,"EV",2518,"N880AS","DFW","BTR",1915,1925,10,21,1946,76,81,58,383,2044,2,2031,2046,15,0,0,"",5,0,0,10,0
2015,10,21,3,"VX",882,"N835VA","12892","11259",1720,1723,3,13,1736,180,178,160,1246,2216,5,2220,2221,1,0,0,"",NA,NA,NA,NA,NA
2015,12,17,4,"DL",1205,"N943DL","ATL","SDF",1906,1913,7,15,1928,81,69,50,321,2018,4,2027,2022,-5,0,0,"",NA,NA,NA,NA,NA
2015,3,16,1,"UA",310,"N445UA","LAX","SEA",2104,2056,-8,11,2107,174,134,112,954,2259,11,2358,2310,-48,0,0,"",NA,NA,NA,NA,NA
2015,7,28,2,"UA",675,"N425UA","ORD","DEN",725,730,5,20,750,157,151,125,888,855,6,902,901,-1,0,0,"",NA,NA,NA,NA,NA
2015,7,23,4,"AA",1776,"N967UW","PHL","BOS",1215,1210,-5,13,1223,75,69,50,280,1313,6,1330,1319,-11,0,0,"",NA,NA,NA,NA,NA
2015,10,19,1,"UA",72,"","12173","14771",625,NA,NA,NA,NA,307,NA,NA,2398,NA,NA,1432,NA,NA,0,1,"A",NA,NA,NA,NA,NA
2015,4,3,5,"WN",1051,"N620SW","BDL","BWI",1825,1933,68,9,1942,75,77,55,283,2037,13,1940,2050,70,0,0,"",2,0,0,68,0
2015,8,12,3,"AA",375,"N4WNAA","DFW","MKE",2015,2034,19,15,2049,149,142,119,853,2248,8,2244,2256,12,0,0,"",NA,NA,NA,NA,NA
2015,3,31,2,"HA",314,"N484HA","LIH","HNL",1925,1919,-6,5,1924,33,30,19,102,1943,6,1958,1949,-9,0,0,"",NA,NA,NA,NA,NA
2015,1,31,6,"EV",5467,"N398CA","MSP","MSY",1120,1116,-4,25,1141,170,169,138,1039,1359,6,1410,1405,-5,0,0,"",NA,NA,NA,NA,NA
2015,3,14,6,"EV",2544,"N876AS","DFW","FSD",2010,2005,-5,17,2022,127,128,105,737,2207,6,2217,2213,-4,0,0,"",NA,NA,NA,NA,NA
2015,10,8,4,"WN",41,"N411WN","14683","12889",1945,1946,1,11,1957,175,154,138,1069,2015,5,2040,2020,-20,0,0,"",NA,NA,NA,NA,NA
2015,9,11,5,"B6",341,"N267JB","STX","SJU",1538,1536,-2,9,1545,40,38,22,94,1607,7,1618,1614,-4,0,0,"",NA,NA,NA,NA,NA
2015,3,20,5,"NK",938,"N633NK","RSW","ACY",2111,2102,-9,11,2113,139,143,128,982,2321,4,2330,2325,-5,0,0,"",NA,NA,NA,NA,NA
2015,11,16,1,"WN",1622,"N417WN","CMH","TPA",1600,1616,16,9,1625,135,121,108,829,1813,4,1815,1817,2,0,0,"",NA,NA,NA,NA,NA
2015,1,3,6,"OO",5599,"N954SW","DEN","MFR",1850,2016,86,30,2046,173,170,136,964,2202,4,2043,2206,83,0,0,"",0,0,0,83,0
2015,1,3,6,"WN",3315,"N247WN","ABQ","SEA",1550,1612,22,7,1619,190,200,183,1180,1822,10,1800,1832,32,0,0,"",28,0,0,4,0
2015,10,26,1,"UA",1138,"N434UA","11042","11618",1659,1707,8,14,1721,101,80,61,404,1822,5,1840,1827,-13,0,0,"",NA,NA,NA,NA,NA
2015,10,25,7,"DL",844,"N3746H","14869","11298",1510,1509,-1,16,1525,146,149,124,989,1829,9,1836,1838,2,0,0,"",NA,NA,NA,NA,NA
2015,8,6,4,"EV",5135,"N717EV","RST","MSP",1551,1613,22,37,1650,46,65,26,76,1716,2,1637,1718,41,0,0,"",19,0,7,15,0
2015,2,3,2,"WN",1343,"N7718B","ATL","LAX",1540,1544,4,17,1601,310,304,281,1947,1742,6,1750,1748,-2,0,0,"",NA,NA,NA,NA,NA
2015,1,30,5,"MQ",3126,"N822MQ","ORD","EVV",1310,1307,-3,15,1322,64,58,40,273,1402,3,1414,1405,-9,0,0,"",NA,NA,NA,NA,NA
2015,9,19,6,"OO",6345,"N750SK","BOI","ORD",1219,1215,-4,14,1229,200,188,167,1437,1616,7,1639,1623,-16,0,0,"",NA,NA,NA,NA,NA
2015,5,8,5,"AS",55,"N518AS","BRW","FAI",1148,1233,45,4,1237,77,81,73,503,1350,4,1305,1354,49,0,0,"",4,2,0,43,0
2015,3,13,5,"US",711,"N579UW","PHL","MIA",1540,1628,48,27,1655,174,165,134,1013,1909,4,1834,1913,39,0,0,"",0,0,16,23,0
2015,5,13,3,"F9",901,"N939FR","TTN","ATL",1850,1847,-3,10,1857,128,123,103,701,2040,10,2058,2050,-8,0,0,"",NA,NA,NA,NA,NA
2015,9,12,6,"DL",2545,"N924AT","IAD","ATL",1133,1129,-4,11,1140,112,98,82,534,1302,5,1325,1307,-18,0,0,"",NA,NA,NA,NA,NA
2015,1,8,4,"WN",550,"N203WN","LAS","SAN",645,644,-1,10,654,65,54,42,258,736,2,750,738,-12,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"DL",1520,"N302NB","IAD","ATL",600,600,0,11,611,109,88,73,534,724,4,749,728,-21,0,0,"",NA,NA,NA,NA,NA
2015,5,29,5,"DL",1956,"N362NW","MSP","FAR",1932,1954,22,21,2015,61,60,35,223,2050,4,2033,2054,21,0,0,"",1,0,0,20,0
2015,5,15,5,"HA",290,"N487HA","LIH","OGG",902,902,0,7,909,45,45,33,201,942,5,947,947,0,0,0,"",NA,NA,NA,NA,NA
2015,6,2,2,"UA",1246,"N33266","IAH","EWR",1915,2146,151,14,2200,212,195,171,1400,151,10,2347,201,134,0,0,"",0,0,20,114,0
2015,5,8,5,"AS",344,"N795AS","SEA","OAK",1610,1642,32,10,1652,116,107,93,672,1825,4,1806,1829,23,0,0,"",0,0,0,23,0
2015,8,28,5,"AA",88,"N874AA","DFW","LAS",1845,1844,-1,16,1900,179,166,143,1055,1923,7,1944,1930,-14,0,0,"",NA,NA,NA,NA,NA
2015,6,4,4,"DL",1130,"N960AT","ATL","EWR",1925,1925,0,33,1958,145,148,111,746,2149,4,2150,2153,3,0,0,"",NA,NA,NA,NA,NA
2015,1,1,4,"MQ",3241,"N642MQ","ABI","DFW",1155,NA,NA,NA,NA,50,NA,NA,158,NA,NA,1245,NA,NA,0,1,"B",NA,NA,NA,NA,NA
2015,5,13,3,"DL",2090,"N671DN","PDX","MSP",655,651,-4,12,703,198,189,174,1426,1157,3,1213,1200,-13,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"B6",1403,"N644JB","JFK","SJU",533,528,-5,19,547,224,213,190,1598,857,4,917,901,-16,0,0,"",NA,NA,NA,NA,NA
2015,7,28,2,"OO",4713,"N8942A","SLC","SMF",1515,1509,-6,22,1531,107,118,89,532,1600,7,1602,1607,5,0,0,"",NA,NA,NA,NA,NA
2015,2,24,2,"AS",882,"N564AS","OGG","SEA",2310,2305,-5,6,2311,350,330,317,2640,628,7,700,635,-25,0,0,"",NA,NA,NA,NA,NA
2015,3,17,2,"EV",4497,"N17196","TUS","IAH",745,824,39,11,835,145,148,132,936,1247,5,1210,1252,42,0,0,"",3,0,39,0,0
2015,2,15,7,"EV",4127,"N10575","LBB","IAH",1051,1041,-10,13,1054,89,99,80,458,1214,6,1220,1220,0,0,0,"",NA,NA,NA,NA,NA
2015,3,29,7,"DL",1837,"N388DA","ATL","AUS",2148,2143,-5,16,2159,152,139,117,813,2256,6,2320,2302,-18,0,0,"",NA,NA,NA,NA,NA
2015,10,14,3,"AA",1997,"N580UW","13930","14100",1650,1649,-1,13,1702,138,108,92,678,1934,3,2008,1937,-31,0,0,"",NA,NA,NA,NA,NA
2015,11,15,7,"WN",987,"N933WN","AUS","HRL",1520,1525,5,7,1532,65,51,43,273,1615,1,1625,1616,-9,0,0,"",NA,NA,NA,NA,NA
2015,11,7,6,"F9",910,"N939FR","DTW","TTN",1552,1547,-5,11,1558,88,87,68,464,1706,8,1720,1714,-6,0,0,"",NA,NA,NA,NA,NA
2015,4,21,2,"WN",1535,"N266WN","PHX","TPA",1040,1045,5,13,1058,235,210,193,1788,1711,4,1735,1715,-20,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"WN",1350,"N415WN","OAK","SAN",1645,1729,44,9,1738,80,79,68,446,1846,2,1805,1848,43,0,0,"",0,0,10,33,0
2015,8,4,2,"OO",5314,"N957SW","LAX","SBA",835,828,-7,41,909,50,66,19,89,928,6,925,934,9,0,0,"",NA,NA,NA,NA,NA
2015,4,5,7,"WN",339,"N7746C","MDW","ATL",800,756,-4,6,802,110,92,77,591,1019,9,1050,1028,-22,0,0,"",NA,NA,NA,NA,NA
2015,6,24,3,"US",627,"N802AW","IAH","PHX",1815,1844,29,22,1906,165,166,140,1009,1926,4,1900,1930,30,0,0,"",1,0,29,0,0
2015,11,1,7,"WN",1970,"N493WN","PDX","SNA",615,614,-1,9,623,140,142,116,859,819,17,835,836,1,0,0,"",NA,NA,NA,NA,NA
2015,5,14,4,"DL",1827,"N825DN","FLL","ATL",1340,1340,0,18,1358,120,112,82,581,1520,12,1540,1532,-8,0,0,"",NA,NA,NA,NA,NA
2015,7,7,2,"UA",1796,"N17719","IAD","ORD",2205,2211,6,12,2223,123,109,90,589,2253,7,2308,2300,-8,0,0,"",NA,NA,NA,NA,NA
2015,8,5,3,"WN",346,"N481WN","ABQ","HOU",1125,1121,-4,11,1132,120,118,100,759,1412,7,1425,1419,-6,0,0,"",NA,NA,NA,NA,NA
2015,8,5,3,"EV",4099,"N11194","STL","EWR",945,1014,29,10,1024,149,135,117,872,1321,8,1314,1329,15,0,0,"",0,0,15,0,0
2015,5,29,5,"DL",2281,"N944DL","IND","ATL",1925,1923,-2,18,1941,98,106,64,432,2045,24,2103,2109,6,0,0,"",NA,NA,NA,NA,NA
2015,7,4,6,"MQ",3211,"N663MQ","AMA","DFW",1223,1210,-13,8,1218,73,74,48,312,1306,18,1336,1324,-12,0,0,"",NA,NA,NA,NA,NA
2015,7,5,7,"AA",1160,"N597AA","RDU","ORD",1130,NA,NA,NA,NA,131,NA,NA,646,NA,NA,1241,NA,NA,0,1,"A",NA,NA,NA,NA,NA
2015,11,8,7,"UA",263,"N457UA","DEN","ORD",1300,1257,-3,10,1307,147,135,114,888,1601,11,1627,1612,-15,0,0,"",NA,NA,NA,NA,NA
2015,1,2,5,"WN",967,"N477WN","DEN","CAK",1030,1029,-1,14,1043,165,156,137,1224,1500,5,1515,1505,-10,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"WN",2700,"N354SW","LAS","LAX",1335,1333,-2,16,1349,70,73,44,236,1433,13,1445,1446,1,0,0,"",NA,NA,NA,NA,NA
2015,11,13,5,"WN",713,"N638SW","MHT","MCO",1505,1615,70,8,1623,205,203,187,1142,1930,8,1830,1938,68,0,0,"",0,0,17,51,0
2015,9,12,6,"WN",3080,"N560WN","ATL","SFO",1405,1406,1,13,1419,320,296,278,2139,1557,5,1625,1602,-23,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"VX",714,"N529VA","SFO","DAL",1240,1233,-7,9,1242,205,194,173,1476,1735,12,1805,1747,-18,0,0,"",NA,NA,NA,NA,NA
2015,3,28,6,"MQ",3543,"N818MQ","DFW","MHK",940,938,-2,12,950,84,82,69,431,1059,1,1104,1100,-4,0,0,"",NA,NA,NA,NA,NA
2015,3,26,4,"OO",5609,"N767SK","PSP","SFO",827,822,-5,19,841,93,93,70,421,951,4,1000,955,-5,0,0,"",NA,NA,NA,NA,NA
2015,5,30,6,"DL",1757,"N618DL","ATL","SNA",955,953,-2,13,1006,287,269,249,1919,1115,7,1142,1122,-20,0,0,"",NA,NA,NA,NA,NA
2015,4,27,1,"AA",1616,"N437AA","AUS","DFW",806,803,-3,16,819,69,63,34,190,853,13,915,906,-9,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"EV",4429,"N13550","IAH","GRK",2115,2108,-7,19,2127,63,60,36,166,2203,5,2218,2208,-10,0,0,"",NA,NA,NA,NA,NA
2015,7,6,1,"WN",245,"N717SA","SMF","BUR",1550,1558,8,8,1606,70,65,54,358,1700,3,1700,1703,3,0,0,"",NA,NA,NA,NA,NA
2015,7,24,5,"UA",1463,"N78509","ORD","SEA",1228,1226,-2,38,1304,272,291,243,1721,1507,10,1500,1517,17,0,0,"",17,0,0,0,0
2015,4,13,1,"WN",2700,"N465WN","TPA","ATL",1650,1735,45,32,1807,95,114,70,406,1917,12,1825,1929,64,0,0,"",62,0,0,2,0
2015,2,23,1,"HA",515,"N481HA","OGG","HNL",2254,2246,-8,4,2250,33,28,20,100,2310,4,2327,2314,-13,0,0,"",NA,NA,NA,NA,NA
2015,4,26,7,"AA",120,"N3GJAA","LAS","JFK",1055,1054,-1,15,1109,311,320,290,2248,1859,15,1906,1914,8,0,0,"",NA,NA,NA,NA,NA
2015,7,7,2,"EV",5909,"N11193","ORD","LAN",2058,2,184,18,20,58,57,34,179,154,5,2256,159,183,0,0,"",183,0,0,0,0
2015,12,18,5,"DL",53,"N902DA","MSP","DTW",1530,1541,11,11,1552,95,88,70,528,1802,7,1805,1809,4,0,0,"",NA,NA,NA,NA,NA
2015,7,1,3,"MQ",3480,"N532MQ","ORD","DSM",1005,1019,14,8,1027,74,60,50,299,1117,2,1119,1119,0,0,0,"",NA,NA,NA,NA,NA
2015,8,16,7,"WN",381,"N789SW","TPA","ATL",950,1029,39,16,1045,100,84,63,406,1148,5,1130,1153,23,0,0,"",0,0,0,23,0
2015,5,7,4,"AA",1055,"N4XFAA","DFW","PIT",1820,2011,111,15,2026,169,154,132,1067,2338,7,2209,2345,96,0,0,"",0,0,3,93,0
2015,1,2,5,"WN",1353,"N399WN","ELP","PHX",1530,1604,34,10,1614,75,72,57,347,1711,5,1645,1716,31,0,0,"",0,0,6,25,0
2015,3,9,1,"EV",4488,"N26549","IAH","PNS",1650,1714,24,12,1726,87,82,65,489,1831,5,1817,1836,19,0,0,"",0,0,19,0,0
2015,8,28,5,"MQ",3333,"N941MQ","ORD","IND",958,950,-8,19,1009,58,58,31,177,1140,8,1156,1148,-8,0,0,"",NA,NA,NA,NA,NA
2015,9,28,1,"UA",1082,"N39423","MIA","EWR",1122,1129,7,12,1141,178,163,145,1085,1406,6,1420,1412,-8,0,0,"",NA,NA,NA,NA,NA
2015,10,1,4,"B6",438,"N796JB","13204","10529",1235,1253,18,14,1307,157,143,123,1050,1510,6,1512,1516,4,0,0,"",NA,NA,NA,NA,NA
2015,8,1,6,"OO",4831,"N802SK","LAX","PHX",1645,1646,1,24,1710,90,90,61,370,1811,5,1815,1816,1,0,0,"",NA,NA,NA,NA,NA
2015,5,5,2,"US",1925,"N569UW","CLT","TPA",940,934,-6,16,950,103,91,72,507,1102,3,1123,1105,-18,0,0,"",NA,NA,NA,NA,NA
2015,1,7,3,"WN",3479,"N623SW","ONT","PHX",1325,1323,-2,6,1329,70,62,50,325,1519,6,1535,1525,-10,0,0,"",NA,NA,NA,NA,NA
2015,3,21,6,"AA",372,"N4YLAA","DFW","MFE",1305,1300,-5,17,1317,93,101,80,469,1437,4,1438,1441,3,0,0,"",NA,NA,NA,NA,NA
2015,5,13,3,"AA",1266,"N3BEAA","RDU","MIA",1320,1318,-2,13,1331,127,125,108,700,1519,4,1527,1523,-4,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"AS",315,"N469AS","SFO","SEA",1620,1611,-9,13,1624,119,112,93,679,1757,6,1819,1803,-16,0,0,"",NA,NA,NA,NA,NA
2015,3,16,1,"OO",6529,"N765SK","DFW","LAX",706,657,-9,30,727,217,193,156,1235,803,7,843,810,-33,0,0,"",NA,NA,NA,NA,NA
2015,5,9,6,"DL",677,"N934DL","BDL","ATL",1134,1129,-5,9,1138,150,132,115,859,1333,8,1404,1341,-23,0,0,"",NA,NA,NA,NA,NA
2015,2,20,5,"EV",5183,"N858AS","ATL","MGM",1511,1509,-2,31,1540,52,66,34,147,1514,1,1503,1515,12,0,0,"",NA,NA,NA,NA,NA
2015,12,20,7,"UA",410,"N54711","DEN","ATL",955,954,-1,21,1015,174,168,135,1199,1430,12,1449,1442,-7,0,0,"",NA,NA,NA,NA,NA
2015,6,16,2,"UA",518,"N425UA","ORD","PDX",1950,1956,6,11,2007,270,256,242,1739,2209,3,2220,2212,-8,0,0,"",NA,NA,NA,NA,NA
2015,7,17,5,"WN",1267,"N637SW","BUF","BWI",1025,1021,-4,8,1029,65,59,48,281,1117,3,1130,1120,-10,0,0,"",NA,NA,NA,NA,NA
2015,7,26,7,"UA",361,"N543UA","SFO","LIH",901,857,-4,23,920,337,318,291,2447,1111,4,1138,1115,-23,0,0,"",NA,NA,NA,NA,NA
2015,3,18,3,"AA",304,"N474AA","SLC","DFW",558,555,-3,12,607,162,173,152,989,939,9,940,948,8,0,0,"",NA,NA,NA,NA,NA
2015,5,8,5,"OO",7391,"N8932C","GCC","SLC",1700,1658,-2,8,1706,91,80,66,410,1812,6,1831,1818,-13,0,0,"",NA,NA,NA,NA,NA
2015,7,3,5,"AA",531,"N824AW","PHX","RNO",950,956,6,23,1019,107,108,79,601,1138,6,1137,1144,7,0,0,"",NA,NA,NA,NA,NA
2015,11,19,4,"OO",6312,"N903SW","PSP","LAX",740,732,-8,12,744,56,70,25,110,809,33,836,842,6,0,0,"",NA,NA,NA,NA,NA
2015,5,2,6,"DL",1178,"N963DL","RIC","ATL",1625,1625,0,12,1637,105,89,71,481,1748,6,1810,1754,-16,0,0,"",NA,NA,NA,NA,NA
2015,5,6,3,"EV",5083,"N615QX","MSP","MSN",1736,1734,-2,32,1806,67,86,52,228,1858,2,1843,1900,17,0,0,"",17,0,0,0,0
2015,11,27,5,"NK",730,"N525NK","LAX","ORD",957,951,-6,8,959,243,205,184,1744,1503,13,1600,1516,-44,0,0,"",NA,NA,NA,NA,NA
2015,7,2,4,"UA",1227,"N68817","IAH","SFO",1125,1151,26,14,1205,246,220,197,1635,1322,9,1331,1331,0,0,0,"",NA,NA,NA,NA,NA
2015,7,16,4,"OO",4569,"N442SW","SLC","BUR",836,830,-6,22,852,121,120,94,574,926,4,937,930,-7,0,0,"",NA,NA,NA,NA,NA
2015,8,16,7,"DL",2282,"N519US","MCO","MSP",1848,1849,1,22,1911,204,198,170,1310,2101,6,2112,2107,-5,0,0,"",NA,NA,NA,NA,NA
2015,10,29,4,"EV",5026,"N391CA","11996","10397",1200,1228,28,16,1244,63,54,35,153,1319,3,1303,1322,19,0,0,"",0,0,0,19,0
2015,6,15,1,"B6",299,"N715JB","LGA","MCO",1755,1922,87,18,1940,170,142,120,950,2140,4,2045,2144,59,0,0,"",0,0,1,58,0
2015,1,23,5,"DL",2347,"N357NB","MSP","MSN",1526,1517,-9,20,1537,62,57,35,228,1612,2,1628,1614,-14,0,0,"",NA,NA,NA,NA,NA
2015,3,17,2,"WN",388,"N950WN","BWI","ISP",1700,1708,8,8,1716,65,55,42,220,1758,5,1805,1803,-2,0,0,"",NA,NA,NA,NA,NA
2015,8,19,3,"DL",1105,"N144DA","ATL","SLC",825,822,-3,20,842,241,241,215,1590,1017,6,1026,1023,-3,0,0,"",NA,NA,NA,NA,NA
2015,6,29,1,"WN",549,"N762SW","ALB","LAS",1605,1608,3,10,1618,325,291,277,2237,1755,4,1830,1759,-31,0,0,"",NA,NA,NA,NA,NA
2015,10,29,4,"F9",1180,"N941FR","12892","13204",2050,2043,-7,30,2113,280,287,249,2218,422,8,430,430,0,0,0,"",NA,NA,NA,NA,NA
2015,11,16,1,"WN",442,"N234WN","BOS","AUS",1300,1301,1,17,1318,290,264,242,1698,1620,5,1650,1625,-25,0,0,"",NA,NA,NA,NA,NA
2015,6,1,1,"OO",5659,"N965SW","ISN","DEN",1319,1307,-12,16,1323,116,103,80,576,1343,7,1415,1350,-25,0,0,"",NA,NA,NA,NA,NA
2015,11,2,1,"AA",82,"N3MLAA","SFO","ORD",500,459,-1,14,513,251,226,198,1846,1031,14,1111,1045,-26,0,0,"",NA,NA,NA,NA,NA
2015,9,7,1,"AA",573,"N722US","PHL","IAH",929,926,-3,12,938,207,170,153,1325,1111,5,1156,1116,-40,0,0,"",NA,NA,NA,NA,NA
2015,9,26,6,"HA",160,"N476HA","LIH","OGG",1253,1309,16,8,1317,47,47,32,201,1349,7,1340,1356,16,0,0,"",0,0,0,16,0
2015,1,23,5,"F9",184,"N939FR","DEN","OKC",1700,1655,-5,11,1706,83,84,66,495,1912,7,1923,1919,-4,0,0,"",NA,NA,NA,NA,NA
2015,12,21,1,"B6",1039,"N526JB","BOS","AUS",705,718,13,15,733,295,288,268,1698,1101,5,1100,1106,6,0,0,"",NA,NA,NA,NA,NA
2015,4,1,3,"WN",4085,"N207WN","DAL","ELP",1735,1733,-2,10,1743,105,97,83,562,1806,4,1820,1810,-10,0,0,"",NA,NA,NA,NA,NA
2015,5,6,3,"NK",747,"N605NK","MSP","DFW",1850,1850,0,10,1900,143,136,122,852,2102,4,2113,2106,-7,0,0,"",NA,NA,NA,NA,NA
2015,10,24,6,"HA",224,"N487HA","12982","12173",2051,2042,-9,5,2047,34,31,20,102,2107,6,2125,2113,-12,0,0,"",NA,NA,NA,NA,NA
2015,5,28,4,"DL",501,"N937DN","ORD","ATL",1650,1740,50,25,1805,126,121,87,606,2032,9,1956,2041,45,0,0,"",45,0,0,0,0
2015,1,8,4,"WN",361,"N7813P","SNA","DEN",1535,1541,6,8,1549,130,133,117,846,1846,8,1845,1854,9,0,0,"",NA,NA,NA,NA,NA
2015,11,19,4,"AA",1377,"N3FPAA","ORD","MIA",815,1022,127,19,1041,187,191,165,1197,1426,7,1222,1433,131,0,0,"",4,0,29,98,0
2015,3,17,2,"WN",1166,"N763SW","PHX","GEG",1345,1344,-1,9,1353,165,140,127,1020,1600,4,1630,1604,-26,0,0,"",NA,NA,NA,NA,NA
2015,4,3,5,"AA",1138,"N3FNAA","LGA","DFW",1745,1739,-6,24,1803,243,256,220,1389,2043,12,2048,2055,7,0,0,"",NA,NA,NA,NA,NA
2015,11,4,3,"MQ",3248,"N535MQ","LGA","CMH",1510,1503,-7,20,1523,111,92,69,479,1632,3,1701,1635,-26,0,0,"",NA,NA,NA,NA,NA
2015,10,25,7,"B6",1680,"N258JB","11697","11278",2020,2040,20,11,2051,142,130,116,899,2247,3,2242,2250,8,0,0,"",NA,NA,NA,NA,NA
2015,7,8,3,"VX",321,"N625VA","FLL","LAX",705,700,-5,14,714,320,314,290,2343,904,10,925,914,-11,0,0,"",NA,NA,NA,NA,NA
2015,10,4,7,"AA",277,"N5DKAA","14679","11298",1055,1051,-4,18,1109,181,169,143,1171,1532,8,1556,1540,-16,0,0,"",NA,NA,NA,NA,NA
2015,4,13,1,"EV",6074,"N14116","ROC","EWR",1508,1459,-9,39,1538,89,90,44,246,1622,7,1637,1629,-8,0,0,"",NA,NA,NA,NA,NA
2015,6,17,3,"AS",540,"N618AS","PDX","SNA",640,639,-1,13,652,145,141,123,859,855,5,905,900,-5,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"WN",3074,"N7727A","SAN","SAT",640,637,-3,16,653,160,158,139,1129,1112,3,1120,1115,-5,0,0,"",NA,NA,NA,NA,NA
2015,7,21,2,"OO",5480,"N507CA","DEN","GTF",1456,1531,35,34,1605,113,127,88,624,1733,5,1649,1738,49,0,0,"",14,0,0,0,35
2015,7,23,4,"MQ",3189,"N527MQ","ORD","ABQ",2010,2013,3,16,2029,184,168,146,1118,2155,6,2214,2201,-13,0,0,"",NA,NA,NA,NA,NA
2015,1,16,5,"AS",311,"N703AS","PSP","SFO",700,649,-11,9,658,90,84,70,421,808,5,830,813,-17,0,0,"",NA,NA,NA,NA,NA
2015,6,21,7,"B6",1225,"N298JB","MVY","BOS",1530,1557,27,17,1614,44,46,24,70,1638,5,1614,1643,29,0,0,"",29,0,0,0,0
2015,5,23,6,"WN",1917,"N566WN","DAL","ABQ",1605,1655,50,14,1709,110,96,79,580,1728,3,1655,1731,36,0,0,"",0,0,36,0,0
2015,12,7,1,"WN",2333,"N914WN","DEN","SFO",1840,1913,33,14,1927,165,166,145,967,2052,7,2025,2059,34,0,0,"",1,0,0,33,0
2015,3,25,3,"OO",5485,"N956SW","COS","DEN",930,1120,110,39,1159,60,63,17,73,1216,7,1030,1223,113,0,0,"",3,0,0,0,110
2015,12,23,3,"HA",359,"N492HA","OGG","LIH",1438,1434,-4,7,1441,47,49,34,201,1515,8,1525,1523,-2,0,0,"",NA,NA,NA,NA,NA
